model_type,stage,learning_rate,train_mae,validation_mae,test_mae
gradient_boosting,365,0.03,25.32591466998961,39.30197015644041,38.61046119731901
gradient_boosting,366,0.03,25.317492466620557,39.32043902672915,38.61354428413324
gradient_boosting,367,0.03,25.297368871590436,39.32657632643116,38.6079154784343
gradient_boosting,368,0.03,25.27211296773229,39.3622530576582,38.61047307393673
gradient_boosting,369,0.03,25.254082234806237,39.37392238411026,38.59552055301294
gradient_boosting,370,0.03,25.22543316785255,39.365197536094094,38.58250429904663
gradient_boosting,371,0.03,25.19476300393574,39.353642821861456,38.58773040814953
gradient_boosting,372,0.03,25.163081208223723,39.33467056959276,38.56795835270424
gradient_boosting,373,0.03,25.151212763577245,39.347941873386205,38.55662029560343
gradient_boosting,374,0.03,25.133043821290855,39.35077837662403,38.578803837353625
gradient_boosting,375,0.03,25.102459183354004,39.3301123432595,38.57521106739241
gradient_boosting,376,0.03,25.08619287777839,39.36787651282844,38.5838451533657
gradient_boosting,377,0.03,25.07335441001101,39.38743382359158,38.635408265097745
gradient_boosting,378,0.03,25.06764463880237,39.39611160354126,38.61939390124431
gradient_boosting,379,0.03,25.035887128252313,39.39758249826129,38.618870130841344
gradient_boosting,380,0.03,25.02524308266233,39.40390751788756,38.622347991183204
gradient_boosting,381,0.03,25.00468294836563,39.40396084693674,38.63184870230239
gradient_boosting,382,0.03,24.99377073547101,39.41141221911827,38.6294699680396
gradient_boosting,383,0.03,24.983552268677315,39.42907525794363,38.615606412990786
gradient_boosting,384,0.03,24.97033003150806,39.44623301616418,38.59326145215063
gradient_boosting,385,0.03,24.95427767588176,39.430828739963985,38.58326697689825
gradient_boosting,386,0.03,24.935718845763024,39.44338686701164,38.58430390778813
gradient_boosting,387,0.03,24.92925238186486,39.4606923705909,38.592894528440915
gradient_boosting,388,0.03,24.910867899773876,39.458819251620206,38.59884810046913
gradient_boosting,389,0.03,24.904694040293553,39.44802557508552,38.59977526439006
gradient_boosting,390,0.03,24.894058322649315,39.44566950626943,38.59416085498502
gradient_boosting,391,0.03,24.889240983634167,39.45219016176649,38.578517135831916
gradient_boosting,392,0.03,24.86854238661716,39.43509460890657,38.56012802926769
gradient_boosting,393,0.03,24.851887088566876,39.4355912937042,38.549607244188756
gradient_boosting,394,0.03,24.822120946605832,39.41961455682756,38.538916656819204
gradient_boosting,395,0.03,24.81460374564372,39.41288442911282,38.53902122923991
gradient_boosting,396,0.03,24.78683239828153,39.402574340586746,38.52361490252363
gradient_boosting,397,0.03,24.774380983178613,39.39476142955646,38.525330388386536
gradient_boosting,398,0.03,24.7654926552419,39.41548529368877,38.511811532777635
gradient_boosting,399,0.03,24.741238491256293,39.416178467365064,38.49702304837518
gradient_boosting,400,0.03,24.732981073187062,39.435035582462845,38.50289123785906
gradient_boosting,401,0.03,24.725194295437465,39.443056183583955,38.50615722494769
gradient_boosting,402,0.03,24.70938342164212,39.4296630484923,38.50436958035851
gradient_boosting,403,0.03,24.692810912015243,39.45112085638741,38.55186390095786
gradient_boosting,404,0.03,24.68165932165931,39.44625928500522,38.55934328931869
gradient_boosting,405,0.03,24.677954502034822,39.460035027573355,38.57422562625466
gradient_boosting,406,0.03,24.667012756337474,39.47204878135578,38.57300635258618
gradient_boosting,407,0.03,24.653494280739828,39.497266158546424,38.56688961085684
gradient_boosting,408,0.03,24.63252766606015,39.49762547557745,38.571260649521925
gradient_boosting,409,0.03,24.620244854376757,39.52827412655383,38.637211502327325
gradient_boosting,410,0.03,24.607189395567268,39.52400446957513,38.625754990657114
gradient_boosting,411,0.03,24.587337781148207,39.513803261763705,38.622673470494284
gradient_boosting,412,0.03,24.58173901888162,39.50995771531009,38.62667000544466
gradient_boosting,413,0.03,24.568530318586895,39.50512974302584,38.67256681837636
gradient_boosting,414,0.03,24.56727311415818,39.50774681177093,38.673721854185246
gradient_boosting,415,0.03,24.554852155500974,39.50668420947786,38.67180646200775
gradient_boosting,416,0.03,24.541317051558035,39.510903258853205,38.6688836173324
gradient_boosting,417,0.03,24.52813559343942,39.49797022283181,38.64978047249877
gradient_boosting,418,0.03,24.518203221650843,39.50366581224371,38.66438336219889
gradient_boosting,419,0.03,24.50838700705737,39.50449826355692,38.65053365673334
gradient_boosting,420,0.03,24.49897290372687,39.506737040092645,38.648458998504836
gradient_boosting,421,0.03,24.47366784568518,39.488317685548,38.64233876500279
gradient_boosting,422,0.03,24.46287988480005,39.47481847291303,38.63155997563493
gradient_boosting,423,0.03,24.44143675560821,39.47326515535474,38.63204568741281
gradient_boosting,424,0.03,24.437058339176495,39.48242606133489,38.632238857460436
gradient_boosting,425,0.03,24.413372462822416,39.47873791897442,38.632742787788004
gradient_boosting,426,0.03,24.40028397808752,39.4900811267848,38.6335573707276
gradient_boosting,427,0.03,24.376678052250472,39.48303341016836,38.62837504924606
gradient_boosting,428,0.03,24.370466498866165,39.473620161548276,38.629477864004
gradient_boosting,429,0.03,24.36343614139728,39.47430965634426,38.619261188150475
gradient_boosting,430,0.03,24.35252485764181,39.49559892518138,38.6309513942016
gradient_boosting,431,0.03,24.336777477078247,39.473094020018024,38.60960220004353
gradient_boosting,432,0.03,24.327180222227224,39.46178750677343,38.61378500915925
gradient_boosting,433,0.03,24.31896405182804,39.44902910308207,38.60869475407457
gradient_boosting,434,0.03,24.315230618142316,39.44848066158412,38.61222965636928
gradient_boosting,435,0.03,24.288630380882083,39.46189458719416,38.6215550242673
gradient_boosting,436,0.03,24.279371598964723,39.45843894635715,38.62277840610367
gradient_boosting,437,0.03,24.264100896288934,39.45742075549201,38.61776789245895
gradient_boosting,438,0.03,24.248951418711368,39.467979793450006,38.61120149865345
gradient_boosting,439,0.03,24.235090331420697,39.457957060937986,38.608978304763745
gradient_boosting,440,0.03,24.223860511041593,39.44653442933836,38.615655061321604
gradient_boosting,441,0.03,24.20086353966955,39.44232187511858,38.60105483437691
gradient_boosting,442,0.03,24.193461854794478,39.439928973093075,38.59820338733767
gradient_boosting,443,0.03,24.184449318103294,39.44636919346086,38.58746349432957
gradient_boosting,444,0.03,24.17443450444483,39.44762477252178,38.57975766230834
gradient_boosting,445,0.03,24.15429592455789,39.460733415660435,38.59674646003994
gradient_boosting,446,0.03,24.1401621163762,39.465235561024684,38.58416026834015
gradient_boosting,447,0.03,24.13487100825749,39.4542292134676,38.568437677990936
gradient_boosting,448,0.03,24.114062377658907,39.43940054187113,38.54912757675027
gradient_boosting,449,0.03,24.098758839964425,39.43862981751351,38.55805153652561
gradient_boosting,450,0.03,24.080002204266783,39.42916369582949,38.546824611373175
gradient_boosting,451,0.03,24.062304266290898,39.41746954641996,38.53565882722412
gradient_boosting,452,0.03,24.051087808667663,39.41406543231902,38.5274973204299
gradient_boosting,453,0.03,24.037376792761744,39.40038661507535,38.51418136368631
gradient_boosting,454,0.03,24.02835479738836,39.4099941021534,38.52147909450899
gradient_boosting,455,0.03,24.019187541909222,39.419724213427955,38.53599653887369
gradient_boosting,456,0.03,24.000527276484235,39.40922747514924,38.54132861454326
gradient_boosting,457,0.03,23.987317281031896,39.39297402080985,38.523135878346395
gradient_boosting,458,0.03,23.978992412456655,39.39149333861941,38.52254849128512
gradient_boosting,459,0.03,23.96970073587725,39.39704591162308,38.521371457494155
gradient_boosting,460,0.03,23.943272326983536,39.38437402639546,38.495051364133246
gradient_boosting,461,0.03,23.926235378000683,39.377609856967084,38.49675884433201
gradient_boosting,462,0.03,23.911159421008684,39.3630808468494,38.50069247179811
gradient_boosting,463,0.03,23.901268772033692,39.36099240088755,38.494893040064575
gradient_boosting,464,0.03,23.897740937793575,39.36746764149722,38.48842225560187
gradient_boosting,465,0.03,23.881838588214624,39.356682719857275,38.47108924931686
gradient_boosting,466,0.03,23.856896718253786,39.327372720117125,38.452493070196134
gradient_boosting,467,0.03,23.8492391083334,39.348450281045125,38.46729184097738
gradient_boosting,468,0.03,23.839618407424332,39.34516459700736,38.45625081750033
gradient_boosting,469,0.03,23.828283494774908,39.33619628334882,38.45508913265117
gradient_boosting,470,0.03,23.812597151933442,39.320866354828425,38.44254727351927
gradient_boosting,471,0.03,23.793836784121574,39.317853795421186,38.43068040094713
gradient_boosting,472,0.03,23.775085832766234,39.305642038644784,38.41893298574926
gradient_boosting,473,0.03,23.751716506221687,39.30058820804297,38.38713750265394
gradient_boosting,474,0.03,23.738720009548402,39.30155584431282,38.40845154832886
gradient_boosting,475,0.03,23.731180286664642,39.323382319621686,38.40471383652499
gradient_boosting,476,0.03,23.726817898750102,39.3245491806013,38.40481675844067
gradient_boosting,477,0.03,23.71132414838385,39.32976536229599,38.421625641402485
gradient_boosting,478,0.03,23.701272339304406,39.33422504462293,38.41801497891335
gradient_boosting,479,0.03,23.684033581771452,39.32308960496422,38.392665971270645
gradient_boosting,480,0.03,23.675364144180463,39.318903409480676,38.391503497366266
gradient_boosting,481,0.03,23.66121124809698,39.31340468182118,38.38007098002124
gradient_boosting,482,0.03,23.646392860034982,39.30712523827493,38.3664104105408
gradient_boosting,483,0.03,23.633056443006268,39.330120525177286,38.366792812148304
gradient_boosting,484,0.03,23.615792435172555,39.318191335471454,38.34447693679201
gradient_boosting,485,0.03,23.608799102356276,39.34444613198929,38.36713097151531
gradient_boosting,486,0.03,23.597557090196148,39.35557636032004,38.362081642979376
gradient_boosting,487,0.03,23.59176799635001,39.3501968282937,38.35700884089569
gradient_boosting,488,0.03,23.580078564969142,39.329308565759014,38.34748145061471
gradient_boosting,489,0.03,23.560584260934213,39.35015730525304,38.34726408821433
gradient_boosting,490,0.03,23.555543749489647,39.348116930765116,38.33985613425702
gradient_boosting,491,0.03,23.536905931215745,39.33986897067688,38.324473879268886
gradient_boosting,492,0.03,23.514006380620337,39.33776168569725,38.32897771575826
gradient_boosting,493,0.03,23.507078786019715,39.325666802859125,38.322918040204
gradient_boosting,494,0.03,23.49885539845321,39.32118630567271,38.30891107992519
gradient_boosting,495,0.03,23.478993243977882,39.32043991570659,38.32014863724188
gradient_boosting,496,0.03,23.46449748958376,39.32007062112967,38.31680731826985
gradient_boosting,497,0.03,23.458919023282732,39.32034618625672,38.31622575106451
gradient_boosting,498,0.03,23.440689641405534,39.29889150805447,38.293079268667206
gradient_boosting,499,0.03,23.42708707063768,39.32929100708089,38.282558200199816
gradient_boosting,500,0.03,23.415667214619113,39.33029640392073,38.28028857573702
gradient_boosting,501,0.03,23.41308276563306,39.32566457571895,38.28391223310126
gradient_boosting,502,0.03,23.388033223859814,39.3059204860411,38.28373067779698
gradient_boosting,503,0.03,23.371395528817697,39.30721474750828,38.27519909011086
gradient_boosting,504,0.03,23.3611932924056,39.29483751222167,38.26754797696883
gradient_boosting,505,0.03,23.351099883107832,39.32005656164507,38.27157474448493
gradient_boosting,506,0.03,23.339070033148946,39.323172449189435,38.26142969589197
gradient_boosting,507,0.03,23.325664125141508,39.299453548577496,38.25616207296227
gradient_boosting,508,0.03,23.311758103712762,39.293868643055724,38.24823650866595
gradient_boosting,509,0.03,23.29702227217938,39.26586854631923,38.22929254106613
gradient_boosting,510,0.03,23.283435216128737,39.24081781557332,38.20937755185302
gradient_boosting,511,0.03,23.270910658033376,39.24759763327702,38.221692079141974
gradient_boosting,512,0.03,23.262512105631917,39.24594504661327,38.220062880993304
gradient_boosting,513,0.03,23.25516385863589,39.24703170174976,38.21828596530295
gradient_boosting,514,0.03,23.24352131210162,39.25047942702628,38.20805820740142
gradient_boosting,515,0.03,23.23363188506829,39.256290312719464,38.220045248413484
gradient_boosting,516,0.03,23.228807779154565,39.2475400384272,38.22003221906453
gradient_boosting,517,0.03,23.21205181397933,39.23730453920812,38.21010206850689
gradient_boosting,518,0.03,23.20412453329642,39.232628448997595,38.200845512574865
gradient_boosting,519,0.03,23.192307486592167,39.23321353333532,38.20544669927607
gradient_boosting,520,0.03,23.18193023605565,39.23467936502379,38.1923188397411
gradient_boosting,521,0.03,23.167303473151758,39.24447444464067,38.19655208383758
gradient_boosting,522,0.03,23.15025068435528,39.23359376105101,38.20024882873509
gradient_boosting,523,0.03,23.14068512340362,39.23309661851966,38.199046960169255
gradient_boosting,524,0.03,23.130011014511574,39.220463986915064,38.209185933799354
gradient_boosting,525,0.03,23.124900957646627,39.21071280112702,38.198324751237415
gradient_boosting,526,0.03,23.117249366897255,39.19172043049014,38.20153452609668
gradient_boosting,527,0.03,23.10849379307442,39.190053242595575,38.20062894139462
gradient_boosting,528,0.03,23.09869319534675,39.19606327100824,38.199959729776225
gradient_boosting,529,0.03,23.09368531252724,39.208051836840006,38.204895752123036
gradient_boosting,530,0.03,23.083841793873223,39.21048008735638,38.210456638314355
gradient_boosting,531,0.03,23.07197377061488,39.20243294446667,38.21069127977977
gradient_boosting,532,0.03,23.060683789733567,39.20036059109573,38.2021284419297
gradient_boosting,533,0.03,23.047472370745943,39.1941841387595,38.206012889763514
gradient_boosting,534,0.03,23.029039106607044,39.18063441337258,38.18245900581998
gradient_boosting,535,0.03,23.019779102993947,39.1959334950866,38.18620123880935
gradient_boosting,536,0.03,23.008256922595656,39.1873634145768,38.1830488195203
gradient_boosting,537,0.03,22.998086697095893,39.19882166132468,38.19826579799623
gradient_boosting,538,0.03,22.980508040298368,39.18457722407291,38.192869834019476
gradient_boosting,539,0.03,22.96866026640768,39.18423485928583,38.18853084616729
gradient_boosting,540,0.03,22.954084960920895,39.17232501965328,38.19165808612153
gradient_boosting,541,0.03,22.936311475342208,39.16616437157382,38.190215581714384
gradient_boosting,542,0.03,22.92346909260787,39.161346343586814,38.1837360164426
gradient_boosting,543,0.03,22.914248200437015,39.16111606077783,38.17845050515154
gradient_boosting,544,0.03,22.894229887647388,39.150078093888666,38.164368394509225
gradient_boosting,545,0.03,22.883686089362588,39.164676351092496,38.157196477289126
gradient_boosting,546,0.03,22.869237403170015,39.1549704493668,38.156696959901744
gradient_boosting,547,0.03,22.864697841992136,39.15888408944445,38.159973795785056
gradient_boosting,548,0.03,22.8556528749792,39.16359291120235,38.155542186421954
gradient_boosting,549,0.03,22.840446760294057,39.168692059155525,38.15360718049616
gradient_boosting,550,0.03,22.827136672819385,39.1600541600463,38.137105034691125
gradient_boosting,551,0.03,22.818105285098977,39.16449919359937,38.1285688594408
gradient_boosting,552,0.03,22.810713267130808,39.175098236588866,38.12554954409927
gradient_boosting,553,0.03,22.804688482089052,39.16938879460361,38.12636291700799
gradient_boosting,554,0.03,22.7987628379391,39.17199382020465,38.118783956106945
gradient_boosting,555,0.03,22.78232631139525,39.17147195786727,38.11230186393093
gradient_boosting,556,0.03,22.771371114109055,39.187661820397416,38.10882852847572
gradient_boosting,557,0.03,22.762287128718135,39.18963638896515,38.10779625364244
gradient_boosting,558,0.03,22.75621308616032,39.18702694346976,38.104914839275985
gradient_boosting,559,0.03,22.73841704882979,39.1707409481473,38.100271565183306
gradient_boosting,560,0.03,22.725176704437086,39.161714752722744,38.093058893741635
gradient_boosting,561,0.03,22.711335299583673,39.14660691436161,38.095333220180684
gradient_boosting,562,0.03,22.711526354318806,39.139755196685634,38.09412974041741
gradient_boosting,563,0.03,22.705126663648194,39.13436306273238,38.09247546567466
gradient_boosting,564,0.03,22.69875476916528,39.14009565470628,38.09409149318029
gradient_boosting,565,0.03,22.684430106403575,39.12879787642496,38.090187063580174
gradient_boosting,566,0.03,22.670439956162408,39.125447014038926,38.09396824036409
gradient_boosting,567,0.03,22.665287290740046,39.12513894630141,38.095568921447104
gradient_boosting,568,0.03,22.64915447317892,39.13353786847344,38.1082032900763
gradient_boosting,569,0.03,22.636443255198937,39.12947630728006,38.09316966963327
gradient_boosting,570,0.03,22.626010756934964,39.12372024320186,38.086382765538566
gradient_boosting,571,0.03,22.61991652522634,39.11724975239571,38.08642812172514
gradient_boosting,572,0.03,22.606476053435635,39.12318352769167,38.08774658925566
gradient_boosting,573,0.03,22.60039090192128,39.13518345159254,38.088023510911036
gradient_boosting,574,0.03,22.583979615202345,39.139956491106766,38.07359370764207
gradient_boosting,575,0.03,22.577967045304245,39.13287662505001,38.067532847410064
gradient_boosting,576,0.03,22.555127197813782,39.122964846286344,38.054689675862825
gradient_boosting,577,0.03,22.537115083774555,39.12874189408851,38.04392271753945
gradient_boosting,578,0.03,22.52948064249223,39.13826569559772,38.05274581817902
gradient_boosting,579,0.03,22.526625350035882,39.13821085868768,38.05495762008746
gradient_boosting,580,0.03,22.51262095421077,39.12218884391257,38.054763748114674
gradient_boosting,581,0.03,22.506557193110236,39.12661621196285,38.06064943281066
gradient_boosting,582,0.03,22.49098789181261,39.1275007097745,38.04346525744304
gradient_boosting,583,0.03,22.479183262425543,39.12345829876793,38.04429923332386
gradient_boosting,584,0.03,22.466757178668036,39.120193205615664,38.046546696045
gradient_boosting,585,0.03,22.452674514152672,39.12902047270379,38.0231125082868
gradient_boosting,586,0.03,22.44268856873462,39.130968488105516,38.02505929038821
gradient_boosting,587,0.03,22.437346349878958,39.13509860018321,38.02638496108346
gradient_boosting,588,0.03,22.42725884422101,39.13823765831129,38.02764174914768
gradient_boosting,589,0.03,22.41966960082173,39.13848274906006,38.043167619708086
gradient_boosting,590,0.03,22.406681721204027,39.122620362393725,38.03225515971138
gradient_boosting,591,0.03,22.39537188381491,39.120861942327934,38.03713238359798
gradient_boosting,592,0.03,22.382812641780696,39.122119058168586,38.02957129013831
gradient_boosting,593,0.03,22.37595141903984,39.12155887713533,38.03280275408441
gradient_boosting,594,0.03,22.37564588836882,39.12230234856344,38.03571042435975
gradient_boosting,595,0.03,22.370948286849195,39.10864900652248,38.02213132803914
gradient_boosting,596,0.03,22.362597079736265,39.118916267100346,38.00731640854517
gradient_boosting,597,0.03,22.35034064194186,39.11986415513361,37.997914550339054
gradient_boosting,598,0.03,22.3401111710803,39.12988018847228,37.99206143038816
gradient_boosting,599,0.03,22.334697329296333,39.13306543393844,37.99290560641281
gradient_boosting,600,0.03,22.31958848229469,39.14295399112187,37.991019167007664
gradient_boosting,601,0.03,22.30764849649696,39.14437535788947,37.992606464469326
gradient_boosting,602,0.03,22.29220145413793,39.15474651946205,37.990674547327465
gradient_boosting,603,0.03,22.2784477385427,39.1395902065487,37.986835182098034
gradient_boosting,604,0.03,22.27360193018289,39.14602764630815,37.9894532648356
gradient_boosting,605,0.03,22.26099829563921,39.12434971214188,37.979577064404204
gradient_boosting,606,0.03,22.244806544423486,39.134844897956484,37.97608899913486
gradient_boosting,607,0.03,22.2299451408509,39.14036547000617,37.96947925063398
gradient_boosting,608,0.03,22.22204176015618,39.14215997728596,37.969446541065906
gradient_boosting,609,0.03,22.210523000301375,39.13721228430057,37.97061928071819
gradient_boosting,610,0.03,22.20897078669835,39.13628290640868,37.97416983964488
gradient_boosting,611,0.03,22.197007927483902,39.137751250830895,37.9635984356644
gradient_boosting,612,0.03,22.18359965785862,39.131115662905685,37.94628544564082
gradient_boosting,613,0.03,22.176332578866166,39.13230577203568,37.941020981702295
gradient_boosting,614,0.03,22.168121056266493,39.14555765033251,37.944339256854875
gradient_boosting,615,0.03,22.151833860295344,39.120894553792226,37.92583104345244
gradient_boosting,616,0.03,22.14922646755013,39.11697397463982,37.914990616723344
gradient_boosting,617,0.03,22.136205684240096,39.10923916667836,37.91502128245192
gradient_boosting,618,0.03,22.130898709251976,39.094505788663476,37.904633526210645
gradient_boosting,619,0.03,22.11969647954228,39.09687294577766,37.910398611557
gradient_boosting,620,0.03,22.112580084680427,39.10073516515674,37.91019210842439
gradient_boosting,621,0.03,22.106996463525448,39.10471578296976,37.89649942479643
gradient_boosting,622,0.03,22.10097859588314,39.10599978986472,37.915698728544655
gradient_boosting,623,0.03,22.088536511447046,39.10093183865559,37.91129883957445
gradient_boosting,624,0.03,22.081958434116043,39.09670540192719,37.913817081890976
gradient_boosting,625,0.03,22.074210059797327,39.110065635979794,37.9147259125867
gradient_boosting,626,0.03,22.060645613075557,39.10987676886455,37.91432459047442
gradient_boosting,627,0.03,22.03632066643734,39.1059824808498,37.8975359344087
gradient_boosting,628,0.03,22.026346507049528,39.09826721165146,37.88900655599991
gradient_boosting,629,0.03,22.020837146980327,39.10108227173325,37.89000133300439
gradient_boosting,630,0.03,22.01344090975548,39.07673324685005,37.88346214114284
gradient_boosting,631,0.03,22.002908075894805,39.07724527077697,37.87730877874542
gradient_boosting,632,0.03,21.98966291859909,39.07939309703044,37.875464172596246
gradient_boosting,633,0.03,21.98160267388678,39.08366008820814,37.87100259893494
gradient_boosting,634,0.03,21.977642810924074,39.10151111772948,37.869362977540405
gradient_boosting,635,0.03,21.96120563040708,39.10516905933716,37.84809218860957
gradient_boosting,636,0.03,21.94877372577081,39.09638502230064,37.8361463820153
gradient_boosting,637,0.03,21.94051347750489,39.08897921422815,37.83590444703021
gradient_boosting,638,0.03,21.932253186911687,39.10031872159925,37.8380104424473
gradient_boosting,639,0.03,21.924563057656034,39.09835841468333,37.83424343553828
gradient_boosting,640,0.03,21.914106961575598,39.09136042000487,37.836102910587165
gradient_boosting,641,0.03,21.897845923620174,39.07975959608002,37.829533249049135
gradient_boosting,642,0.03,21.893451595647864,39.062206341192955,37.82572461510783
gradient_boosting,643,0.03,21.88730270731135,39.05032095533782,37.817150031558725
gradient_boosting,644,0.03,21.874589256497842,39.06606935947998,37.82316485223162
gradient_boosting,645,0.03,21.86776031146094,39.077192015253765,37.83035533930692
gradient_boosting,646,0.03,21.85708799087421,39.07897357119279,37.82582505710003
gradient_boosting,647,0.03,21.839944655138318,39.066375460261696,37.82429369766866
gradient_boosting,648,0.03,21.826816582256107,39.09029634926198,37.82981200166604
gradient_boosting,649,0.03,21.820760467138008,39.07923764066686,37.82470383309523
gradient_boosting,650,0.03,21.815371698651187,39.08579002595738,37.826893062893184
gradient_boosting,651,0.03,21.80798037529042,39.083209506507174,37.820967786649604
gradient_boosting,652,0.03,21.802603559383336,39.07910381724464,37.81242634706147
gradient_boosting,653,0.03,21.791790683910353,39.08895785274176,37.82046265655344
gradient_boosting,654,0.03,21.783086605403128,39.087974050964284,37.81697207944412
gradient_boosting,655,0.03,21.774875864134206,39.10011890968336,37.82186210157221
gradient_boosting,656,0.03,21.769999553376056,39.1089976773872,37.82722287627669
gradient_boosting,657,0.03,21.753911931232565,39.13067249422307,37.826204065592734
gradient_boosting,658,0.03,21.753937718672287,39.13272767046071,37.82884466944539
gradient_boosting,659,0.03,21.74135793683494,39.126155420319826,37.82655634568678
gradient_boosting,660,0.03,21.724791408962098,39.123269090270554,37.82914200264923
gradient_boosting,661,0.03,21.716781913811914,39.12399260975548,37.82594138721598
gradient_boosting,662,0.03,21.70647982460804,39.12112063518599,37.815042730732884
gradient_boosting,663,0.03,21.699727356498112,39.128621791969756,37.820947288286156
gradient_boosting,664,0.03,21.68368174337779,39.1214150290671,37.81137342327068
gradient_boosting,665,0.03,21.675517612438533,39.10959003174372,37.78846503189817
gradient_boosting,666,0.03,21.66262203935417,39.10770862678735,37.785469825405315
gradient_boosting,667,0.03,21.651392648042957,39.10864040015794,37.77814826776922
gradient_boosting,668,0.03,21.645815421033664,39.11611476590285,37.77667298535088
gradient_boosting,669,0.03,21.639206623530907,39.11973341814872,37.78600145183035
gradient_boosting,670,0.03,21.636886016579897,39.122259030282386,37.78080749916846
gradient_boosting,671,0.03,21.63485582836049,39.115432834436064,37.782251066036835
gradient_boosting,672,0.03,21.624923851445107,39.105336133337026,37.77324070787315
gradient_boosting,673,0.03,21.62122376431522,39.12192054029095,37.79885309841707
gradient_boosting,674,0.03,21.60816753705851,39.139903181325,37.79557380734976
gradient_boosting,675,0.03,21.59361380888233,39.12262153641963,37.79364022942006
gradient_boosting,676,0.03,21.57868642576635,39.122812956673364,37.780614556958625
gradient_boosting,677,0.03,21.56860815922457,39.130693985428096,37.77544744564397
gradient_boosting,678,0.03,21.564399892843692,39.13549043700401,37.76783731231473
gradient_boosting,679,0.03,21.560602012444352,39.14437993860769,37.761519681033626
gradient_boosting,680,0.03,21.55131312206241,39.14108313732464,37.75610429520632
gradient_boosting,681,0.03,21.53942157135907,39.142758769803734,37.76238887339297
gradient_boosting,682,0.03,21.525466696251954,39.135980103855815,37.77118932160489
gradient_boosting,683,0.03,21.515778242100183,39.150378253007226,37.771712157463
gradient_boosting,684,0.03,21.500296596225645,39.130303742112,37.7701519406118
gradient_boosting,685,0.03,21.490545300727074,39.13899667201853,37.779828114880864
gradient_boosting,686,0.03,21.482220969213028,39.140809109865806,37.77737932629861
gradient_boosting,687,0.03,21.47500087884722,39.12700106526137,37.77599545760559
gradient_boosting,688,0.03,21.47177782998987,39.125126597495694,37.77325923665957
gradient_boosting,689,0.03,21.457084411794973,39.127880072993115,37.777701779502216
gradient_boosting,690,0.03,21.447087764674077,39.13202232388899,37.773495121846665
gradient_boosting,691,0.03,21.432488452121653,39.12008401903372,37.75218584914395
gradient_boosting,692,0.03,21.42435237257767,39.133493211555795,37.7657095360214
gradient_boosting,693,0.03,21.405373847694683,39.11457380498864,37.75663600410425
gradient_boosting,694,0.03,21.39518166766222,39.10511636688408,37.75431164523691
gradient_boosting,695,0.03,21.39315838602966,39.102953389007006,37.749312769992606
gradient_boosting,696,0.03,21.385980926741762,39.09033297655092,37.732911313430584
gradient_boosting,697,0.03,21.382072241006448,39.08675004084078,37.735380949417326
gradient_boosting,698,0.03,21.378361337865545,39.08783924530109,37.74213250605557
gradient_boosting,699,0.03,21.3711251399118,39.086054933333905,37.74170514598172
gradient_boosting,700,0.03,21.364712686493068,39.08672305288834,37.74320816240895
gradient_boosting,701,0.03,21.3550959680855,39.084380685786606,37.74624852299455
gradient_boosting,702,0.03,21.339577149476213,39.06919761675983,37.73920336205079
gradient_boosting,703,0.03,21.32820389751474,39.059229338433305,37.72562797836895
gradient_boosting,704,0.03,21.319600019464772,39.05957583586363,37.725658207709145
gradient_boosting,705,0.03,21.304304299368418,39.05614793517165,37.716541401727966
gradient_boosting,706,0.03,21.300871880451652,39.05745688443984,37.72031031223399
gradient_boosting,707,0.03,21.295677484419354,39.04658606247498,37.72195121775811
gradient_boosting,708,0.03,21.287514667201044,39.045622780026555,37.73437834004812
gradient_boosting,709,0.03,21.280401650019023,39.05183074343141,37.72992051862103
gradient_boosting,710,0.03,21.27038874805454,39.04461352039025,37.7263793886419
gradient_boosting,711,0.03,21.257220684649717,39.05060549229483,37.72316652140058
gradient_boosting,712,0.03,21.246883243744584,39.04424231410469,37.716307831442194
gradient_boosting,713,0.03,21.238768174802015,39.04794177731504,37.7239476427249
gradient_boosting,714,0.03,21.224205727764648,39.04961088952813,37.735492417166924
gradient_boosting,715,0.03,21.218253011604453,39.049016906983496,37.734707413371794
gradient_boosting,716,0.03,21.209135176649472,39.04181347277343,37.74150234515254
gradient_boosting,717,0.03,21.20370713496558,39.03758715577992,37.74636675902307
gradient_boosting,718,0.03,21.201871491764653,39.04084595829688,37.74305847027558
gradient_boosting,719,0.03,21.196335662411773,39.04755688670075,37.73371585858911
gradient_boosting,720,0.03,21.1957358386865,39.03525962077528,37.729274906125674
gradient_boosting,721,0.03,21.190095595246436,39.044680373367925,37.74061166665001
gradient_boosting,722,0.03,21.178190106138768,39.04188929815712,37.73660178610162
gradient_boosting,723,0.03,21.167140367468875,39.06015879770927,37.736048637608064
gradient_boosting,724,0.03,21.16159606847298,39.06408111801905,37.745343059772004
gradient_boosting,725,0.03,21.15654443764325,39.06063868455392,37.747093587236556
gradient_boosting,726,0.03,21.147198680382907,39.05480817701796,37.74506947749516
gradient_boosting,727,0.03,21.142350453674077,39.053752405173974,37.7428791395739
gradient_boosting,728,0.03,21.130537667343862,39.05854796503064,37.753373019249594
gradient_boosting,729,0.03,21.121277584767416,39.07139148178573,37.75821843212175
gradient_boosting,730,0.03,21.11101497482976,39.06183588374061,37.74645414473711
gradient_boosting,731,0.03,21.109696645922416,39.06684122640864,37.74610970601138
