model_type,stage,learning_rate,train_mae,validation_mae,test_mae
gradient_boosting,732,0.03,21.718753836557685,38.24335767028302,37.458747320303246
gradient_boosting,733,0.03,21.705087146255472,38.24231636206412,37.45963072004186
gradient_boosting,734,0.03,21.702379015585933,38.250305003811555,37.46092490191554
gradient_boosting,735,0.03,21.698533055480446,38.25133843213917,37.455404554467826
gradient_boosting,736,0.03,21.688912891487647,38.24915077432439,37.46428419104604
gradient_boosting,737,0.03,21.678214746425184,38.259620467976546,37.47300433564545
gradient_boosting,738,0.03,21.674517575344584,38.2531123838985,37.47064425249452
gradient_boosting,739,0.03,21.664938812427522,38.24930270644607,37.47336722426438
gradient_boosting,740,0.03,21.653950011684486,38.25248266150557,37.47553303101408
gradient_boosting,741,0.03,21.640402625022414,38.252236609448374,37.46314979506545
gradient_boosting,742,0.03,21.63459618804227,38.242390743269745,37.45749897942844
gradient_boosting,743,0.03,21.62510425150497,38.24881414277049,37.46052246618194
gradient_boosting,744,0.03,21.61793918313223,38.23959594973655,37.458390616083086
gradient_boosting,745,0.03,21.613956624035836,38.23961794948111,37.44818414199837
gradient_boosting,746,0.03,21.60975489750495,38.236818360777626,37.44690606346452
gradient_boosting,747,0.03,21.603582191664923,38.2353377651074,37.449799415193226
gradient_boosting,748,0.03,21.59877474197097,38.23257584044076,37.44661630054317
gradient_boosting,749,0.03,21.5902245144217,38.2245362461562,37.447302465876845
gradient_boosting,750,0.03,21.58604063452822,38.229455893965714,37.44704951488515
gradient_boosting,751,0.03,21.577916051580097,38.248190811779075,37.456502670895226
gradient_boosting,752,0.03,21.570653643487898,38.25603596017414,37.452792605249634
gradient_boosting,753,0.03,21.562924563537717,38.24801711295412,37.46280175634312
gradient_boosting,754,0.03,21.559965327749477,38.25109630340648,37.46058320028023
gradient_boosting,755,0.03,21.54637497956223,38.256817293826685,37.461211698244085
gradient_boosting,756,0.03,21.53517491105689,38.25079334782383,37.463768712048235
gradient_boosting,757,0.03,21.520439569862383,38.258802356430785,37.46856342253573
gradient_boosting,758,0.03,21.51165877195168,38.26459082495006,37.46208561107006
gradient_boosting,759,0.03,21.508523642362015,38.26761900021947,37.458699679147614
gradient_boosting,760,0.03,21.50263172789752,38.26626647321027,37.45412877860421
gradient_boosting,761,0.03,21.491639011258982,38.26696985895821,37.45687044930114
gradient_boosting,762,0.03,21.479135910212197,38.28994737325261,37.46371916273517
gradient_boosting,763,0.03,21.463755429154915,38.28435145351395,37.45254819805671
gradient_boosting,764,0.03,21.459146463089166,38.30165648240523,37.4609103347629
gradient_boosting,765,0.03,21.446848094097756,38.30727357342864,37.45857881830989
gradient_boosting,766,0.03,21.438432401941075,38.3167509287336,37.45276903652517
gradient_boosting,767,0.03,21.43427899856624,38.32166136008534,37.45065920791471
gradient_boosting,768,0.03,21.418768925891506,38.31539262963545,37.44149669119339
gradient_boosting,769,0.03,21.40683632491007,38.32432015475106,37.442662433847794
gradient_boosting,770,0.03,21.393117790769292,38.32278009631407,37.42515072448355
gradient_boosting,771,0.03,21.383253030788154,38.32226769418712,37.43255975152779
gradient_boosting,772,0.03,21.371993957181576,38.324937499296155,37.42863031355554
gradient_boosting,773,0.03,21.35909608909099,38.32469472829116,37.43799823583405
gradient_boosting,774,0.03,21.348194888952527,38.31499727830306,37.44724812478947
gradient_boosting,775,0.03,21.34652379808271,38.31717523383589,37.44285494669682
gradient_boosting,776,0.03,21.334827696613903,38.298927758899154,37.43962101877872
gradient_boosting,777,0.03,21.33191624000656,38.30055411145302,37.44863108445581
gradient_boosting,778,0.03,21.321220496008856,38.304667535801634,37.45234958848454
gradient_boosting,779,0.03,21.317010935032247,38.308019196850275,37.437967659522094
gradient_boosting,780,0.03,21.303057978903297,38.30832872024097,37.43044436937429
gradient_boosting,781,0.03,21.288591455644887,38.31269073379526,37.43269364047744
gradient_boosting,782,0.03,21.287668258932943,38.30507564088788,37.43409857416701
gradient_boosting,783,0.03,21.27787201325745,38.292811250293724,37.42446133556714
gradient_boosting,784,0.03,21.265156749326923,38.3174590590904,37.453963264203225
gradient_boosting,785,0.03,21.260090420668647,38.32506213688986,37.450648926523286
gradient_boosting,786,0.03,21.254029084619987,38.31238403401928,37.45457781229315
gradient_boosting,787,0.03,21.245477551001606,38.31245428821189,37.44902372410375
gradient_boosting,788,0.03,21.244873307962425,38.32038940898142,37.45340722517284
gradient_boosting,789,0.03,21.234936336806555,38.31535832852882,37.45135014712357
gradient_boosting,790,0.03,21.22592875395955,38.31379929123581,37.45728604489437
gradient_boosting,791,0.03,21.210378031314413,38.31237634414358,37.449348671652245
gradient_boosting,792,0.03,21.201049133312434,38.305225334136004,37.4402986243703
gradient_boosting,793,0.03,21.185535620475736,38.31009480430554,37.43059992875175
gradient_boosting,794,0.03,21.170624832263332,38.29252058373544,37.418218833817576
gradient_boosting,795,0.03,21.16831406402205,38.28653224153281,37.413197219221615
gradient_boosting,796,0.03,21.155823168388398,38.281619345142666,37.3996453126374
gradient_boosting,797,0.03,21.143265016061182,38.26929916312552,37.39550821105635
gradient_boosting,798,0.03,21.136160241960333,38.267921420536666,37.39513694470859
gradient_boosting,799,0.03,21.12958196019988,38.26801223521424,37.38957368904936
gradient_boosting,800,0.03,21.120960278167974,38.259918504011296,37.38170093918168
