structure_key,name,smiles,formula,primary_inchikey,n_rows,available_phases,available_phase_coarse,temperature_min_K,temperature_max_K,pressure_min_kPa,pressure_max_kPa,cp_min,cp_max,cp_mean,cp_median
inchikey::HSEMFIZWXHQJAE-UHFFFAOYSA-N,hexadecanamide,CCCCCCCCCCCCCCCC(=N)O,C16H33NO,HSEMFIZWXHQJAE-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,394.3,394.3,394.3,394.3
inchikey::ZQBFAOFFOQMSGJ-UHFFFAOYSA-N,hexafluorobenzene,Fc1c(F)c(F)c(F)c(F)c1F,C6F6,ZQBFAOFFOQMSGJ-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,221.42,221.42,221.42,221.42
inchikey::JSAIECNZNCBDRY-UHFFFAOYSA-H,"hexakis(3,5-dimethoxybenzoate)bis(1,10-phenanthroline)dieuropium(III)",COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.[Eu+3].[Eu+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C78H70Eu2N4O24,JSAIECNZNCBDRY-UHFFFAOYSA-H,1,solid,solid,296.99,296.99,101.325,101.325,1952.09,1952.09,1952.09,1952.09
inchikey::VEPNERHWMZOLBQ-UHFFFAOYSA-H,"hexakis(3,5-dimethoxybenzoate)bis(1,10-phenanthroline)diholmium(III)",COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.[Ho+3].[Ho+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C78H70Ho2N4O24,VEPNERHWMZOLBQ-UHFFFAOYSA-H,1,solid,solid,296.99,296.99,101.325,101.325,1992.38,1992.38,1992.38,1992.38
inchikey::VULQFNGXAGDIOE-UHFFFAOYSA-H,"hexakis(3,5-dimethoxybenzoate)bis(1,10-phenanthroline)dineodymium(III)",COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.[Nd+3].[Nd+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C78H70N4Nd2O24,VULQFNGXAGDIOE-UHFFFAOYSA-H,1,solid,solid,296.99,296.99,101.325,101.325,2322.19,2322.19,2322.19,2322.19
inchikey::GQDYBPWQLRUHJH-UHFFFAOYSA-H,"hexakis(3,5-dimethoxybenzoate)bis(1,10-phenanthroline)dipraseodymium(III)",COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.[Pr+3].[Pr+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C78H70N4O24Pr2,GQDYBPWQLRUHJH-UHFFFAOYSA-H,1,solid,solid,296.99,296.99,101.325,101.325,1933.63,1933.63,1933.63,1933.63
inchikey::LCKPHAKKEGRIAG-UHFFFAOYSA-H,"hexakis(3,5-dimethoxybenzoate)bis(1,10-phenanthroline)disamarium(III)",COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.COc1cc(OC)cc(C(=O)[O-])c1.[Sm+3].[Sm+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C78H70N4O24Sm2,LCKPHAKKEGRIAG-UHFFFAOYSA-H,1,solid,solid,296.99,296.99,101.325,101.325,2271.6,2271.6,2271.6,2271.6
inchikey::ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,CCCCCCO,C6H14O,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,241.3,241.3,241.3,241.3
inchikey::NCDCLPBOMHPFCV-UHFFFAOYSA-N,"hexanoic acid, hexyl ester",CCCCCCOC(=O)CCCCC,C12H24O2,NCDCLPBOMHPFCV-UHFFFAOYSA-N,1,liquid,liquid,298.0,298.0,101.325,101.325,394.915,394.915,394.915,394.915
inchikey::QHWAQXOSHHKCFK-UHFFFAOYSA-N,hexylcyclohexane,CCCCCCC1CCCCC1,C12H24,QHWAQXOSHHKCFK-UHFFFAOYSA-N,1,liquid,liquid,288.16,288.16,101.325,101.325,330.24179952,330.24179952,330.24179952,330.24179952
inchikey::STTQDBRZACOENM-UHFFFAOYSA-H,"holmium 2,3-dichlorobenzoate, 1,10-phenanthroline complex",O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.O=C([O-])c1cccc(Cl)c1Cl.[Ho+3].[Ho+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C66H34Cl12Ho2N4O12,STTQDBRZACOENM-UHFFFAOYSA-H,1,solid,solid,298.15,298.15,101.325,101.325,1619.88,1619.88,1619.88,1619.88
inchikey::ZOCLLFSAGLPJOQ-UHFFFAOYSA-H,"holmium 2-chloro-4-fluorobenzoate, 1,10-phenanthroline complex (2:2)",O=C([O-])c1ccc(F)cc1Cl.O=C([O-])c1ccc(F)cc1Cl.O=C([O-])c1ccc(F)cc1Cl.O=C([O-])c1ccc(F)cc1Cl.O=C([O-])c1ccc(F)cc1Cl.O=C([O-])c1ccc(F)cc1Cl.[Ho+3].[Ho+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C66H34Cl6F6Ho2N4O12,ZOCLLFSAGLPJOQ-UHFFFAOYSA-H,1,solid,solid,298.15,298.15,101.325,101.325,1019.76,1019.76,1019.76,1019.76
inchikey::XDJRCWPMKKSKGI-UHFFFAOYSA-N,holmium selenide (Ho2Se3),[Ho+3].[Ho+3].[Se-2].[Se-2].[Se-2],Ho2Se3,XDJRCWPMKKSKGI-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,123.9,123.9,123.9,123.9
inchikey::PMRYVIKBURPHAH-UHFFFAOYSA-N,"imidazole-2-thiol, 1-methyl-",Cn1ccnc1S,C4H6N2S,PMRYVIKBURPHAH-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,129.8,129.8,129.8,129.8
inchikey::HCUARRIEZVDMPT-UHFFFAOYSA-N,indole-2-carboxylic acid,O=C(O)c1cc2ccccc2[nH]1,C9H7NO2,HCUARRIEZVDMPT-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,178.4,178.4,178.4,178.4
inchikey::UGQMRVRMYYASKQ-DGPXGRDGSA-N,inosine,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)C(O)C1O,C10H12N4O5,UGQMRVRMYYASKQ-DGPXGRDGSA-N,1,solid,solid,298.15,298.15,101.325,101.325,283.17,283.17,283.17,283.17
inchikey::BLVXYOWATGKJHQ-UHFFFAOYSA-N,"iridium, tris(2,4-pentanedionato-O,O')-, (oc-6-11)-",CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.[Ir+3],C15H21IrO6,BLVXYOWATGKJHQ-UHFFFAOYSA-N,1,solid,solid,298.52,298.52,101.325,101.325,423.2,423.2,423.2,423.2
inchikey::XEEYBQQBJWHFJM-UHFFFAOYSA-N,iron,[Fe],Fe,XEEYBQQBJWHFJM-UHFFFAOYSA-N,1,solid,solid,293.15,293.15,100.0,100.0,24.962715,24.962715,24.962715,24.962715
inchikey::UMCCCGSHEMIJBK-UHFFFAOYSA-F,iron diphosphate (Fe3(P2O7)2),O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].[Fe+2].[Fe+3].[Fe+3],Fe3O14P4,UMCCCGSHEMIJBK-UHFFFAOYSA-F,1,solid,solid,298.15,298.15,101.325,101.325,346.0,346.0,346.0,346.0
inchikey::WIGFZPKFEKBCOA-UHFFFAOYSA-K,iron oxide phosphate (Fe2O3.FePO4),O=P([O-])([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[O-2].[O-2].[O-2],Fe3O7P,WIGFZPKFEKBCOA-UHFFFAOYSA-K,1,solid,solid,298.15,298.15,101.325,101.325,211.44,211.44,211.44,211.44
inchikey::IEECXTSVVFWGSE-UHFFFAOYSA-M,iron oxyhydroxide,[Fe+3].[O-2].[OH-],HFeO2,IEECXTSVVFWGSE-UHFFFAOYSA-M,1,solid,solid,298.15,298.15,101.325,101.325,79.46,79.46,79.46,79.46
inchikey::AWKCYXFBJHQGBL-UHFFFAOYSA-N,iron tris-dipivaloylmethanate,CC(C)(C)C(=O)[CH-]C(=O)C(C)(C)C.CC(C)(C)C(=O)[CH-]C(=O)C(C)(C)C.CC(C)(C)C(=O)[CH-]C(=O)C(C)(C)C.[Fe+3],C33H57FeO6,AWKCYXFBJHQGBL-UHFFFAOYSA-N,1,solid,solid,299.64,299.64,101.325,101.325,890.12,890.12,890.12,890.12
inchikey::ZVGDREFFARNQTP-UHFFFAOYSA-N,iron(II) chromium(III) tetraoxide,[Cr+3].[Cr+3].[Fe+2].[O-2].[O-2].[O-2].[O-2],Cr2FeO4,ZVGDREFFARNQTP-UHFFFAOYSA-N,1,solid,solid,300.0,300.0,101.325,101.325,151.326,151.326,151.326,151.326
inchikey::GELKBWJHTRAYNV-UHFFFAOYSA-K,iron(II) lithium phosphate,O=P([O-])([O-])[O-].[Fe+2].[Li+],FeLiO4P,GELKBWJHTRAYNV-UHFFFAOYSA-K,1,solid,solid,298.15,298.15,101.325,101.325,122.1,122.1,122.1,122.1
inchikey::ATEAWHILRRXHPW-UHFFFAOYSA-J,iron(II) pyrophosphate,O=P([O-])([O-])OP(=O)([O-])[O-].[Fe+2].[Fe+2],Fe2O7P2,ATEAWHILRRXHPW-UHFFFAOYSA-J,1,solid,solid,298.15,298.15,101.325,101.325,196.38,196.38,196.38,196.38
inchikey::CADNYOZXMIKYPR-UHFFFAOYSA-B,iron(III) diphosphate,O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3],Fe4O21P6,CADNYOZXMIKYPR-UHFFFAOYSA-B,1,solid,solid,298.15,298.15,101.325,101.325,503.44,503.44,503.44,503.44
inchikey::IJXOCKRBIPGADT-UHFFFAOYSA-K,iron(III) metaphosphate,O=P1([O-])OP(=O)([O-])OP(=O)([O-])O1.[Fe+3],FeO9P3,IJXOCKRBIPGADT-UHFFFAOYSA-K,1,solid,solid,298.15,298.15,101.325,101.325,208.48,208.48,208.48,208.48
inchikey::WBJZTOZJJYAKHQ-UHFFFAOYSA-K,iron(III) phosphate,O=P([O-])([O-])[O-].[Fe+3],FeO4P,WBJZTOZJJYAKHQ-UHFFFAOYSA-K,1,solid,solid,298.15,298.15,101.325,101.325,101.96,101.96,101.96,101.96
inchikey::LBRGAOYGKSBDJU-UHFFFAOYSA-H,iron(III) tellurate(VI) (Fe2TeO6),[Fe+3].[Fe+3].[O-][Te]([O-])([O-])([O-])([O-])[O-],Fe2O6Te,LBRGAOYGKSBDJU-UHFFFAOYSA-H,1,solid,solid,300.0,300.0,101.325,101.325,164.88,164.88,164.88,164.88
inchikey::UPOMCDPCTBJJDA-UHFFFAOYSA-N,isobutyl tert-butyl ether,CC(C)COC(C)(C)C,C8H18O,UPOMCDPCTBJJDA-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,268.7,268.7,268.7,268.7
inchikey::RWGFKTVRMDUZSP-UHFFFAOYSA-N,isopropylbenzene,CC(C)c1ccccc1,C9H12,RWGFKTVRMDUZSP-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,214.746,214.746,214.746,214.746
inchikey::OPJZLUXFQFQYAI-GNPVFZCLSA-N,isoquercitrin,O=c1c(O[C@@H]2O[C@H]([C@H](O)CO)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,C21H20O12,OPJZLUXFQFQYAI-GNPVFZCLSA-N,1,solid,solid,323.1,323.1,101.325,101.325,947.9,947.9,947.9,947.9
inchikey::PGKYLPBEORUHOH-UHFFFAOYSA-H,"lanthanum 3,5-diisopropylsalicylate, complex with 1,10-phenanthroline",CC(C)c1cc(C(=O)O)c(O)c(C(C)C)c1.CC(C)c1cc(C(=O)O)c(O)c(C(C)C)c1.CC(C)c1cc(C(=O)O)c(O)c(C(C)C)c1.CC(C)c1cc(C(=O)[O-])c([O-])c(C(C)C)c1.CC(C)c1cc(C(=O)[O-])c([O-])c(C(C)C)c1.CC(C)c1cc(C(=O)[O-])c([O-])c(C(C)C)c1.[La+3].[La+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C102H118La2N4O18,PGKYLPBEORUHOH-UHFFFAOYSA-H,1,solid,solid,298.43,298.43,101.325,101.325,3363.962,3363.962,3363.962,3363.962
inchikey::SHSHVJZBGYRKOB-UHFFFAOYSA-N,lanthanum lithium zirconium oxide (La3Li7Zr2O12),[La+3].[La+3].[La+3].[Li+].[Li+].[Li+].[Li+].[Li+].[Li+].[Li+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Zr+4].[Zr+4],La3Li7O12Zr2,SHSHVJZBGYRKOB-UHFFFAOYSA-N,1,solid,solid,318.65,318.65,101.325,101.325,479.4939953,479.4939953,479.4939953,479.4939953
inchikey::GIUUOWFJIWCWHY-UHFFFAOYSA-N,lanthanum orthoniobate,[La+3].[Nb].[O-].[O-].[O-].[O],LaNbO4,GIUUOWFJIWCWHY-UHFFFAOYSA-N,1,solid,solid,299.63,299.63,101.325,101.325,121.7,121.7,121.7,121.7
inchikey::LQFNMFDUAPEJRY-UHFFFAOYSA-K,lanthanum orthophosphate,O=P([O-])([O-])[O-].[La+3],LaO4P,LQFNMFDUAPEJRY-UHFFFAOYSA-K,1,solid,solid,298.0,298.0,101.325,101.325,97.5,97.5,97.5,97.5
inchikey::ARUAKUOBASIYQR-UHFFFAOYSA-N,lanthanum uranium oxide,[La+3].[La+3].[La+3].[La+3].[La+3].[La+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[U+6],La6O12U,ARUAKUOBASIYQR-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,409.0,409.0,409.0,409.0
inchikey::JVWJBBYNBCYSNA-UHFFFAOYSA-N,lanthanum yttrium oxide (LaYO3),[La+3].[O-2].[O-2].[O-2].[Y+3],LaO3Y,JVWJBBYNBCYSNA-UHFFFAOYSA-N,1,solid,solid,303.0,303.0,101.325,101.325,108.39,108.39,108.39,108.39
inchikey::AELQZXXVBAGYKF-UHFFFAOYSA-N,lanthanum zirconium oxide,[La+3].[La+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Zr+4].[Zr+4],La2O7Zr2,AELQZXXVBAGYKF-UHFFFAOYSA-N,1,solid,solid,303.0,303.0,101.325,101.325,227.75,227.75,227.75,227.75
inchikey::MXEJKVOOCOTDIJ-UHFFFAOYSA-N,lead molybdenum oxide (Pb2MoO5),[Mo].[O-].[O-].[O-].[O-].[O].[Pb+2].[Pb+2],MoO5Pb2,MXEJKVOOCOTDIJ-UHFFFAOYSA-N,1,solid,solid,308.0,308.0,101.325,101.325,169.3,169.3,169.3,169.3
inchikey::NWRGOKQOCDNFMC-UHFFFAOYSA-G,lead sodium chloride sulfate (Na3Pb2Cl(SO4)3),O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Cl-].[Na+].[Na+].[Na+].[Pb+2].[Pb+2],ClNa3O12Pb2S3,NWRGOKQOCDNFMC-UHFFFAOYSA-G,1,solid,solid,298.15,298.15,101.325,101.325,401.5,401.5,401.5,401.5
inchikey::OBQLNLQMOQDARD-UHFFFAOYSA-M,lead vanadium chloride oxide (Pb5V3ClO12),[Cl-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Pb+2].[Pb+2].[Pb+2].[Pb+2].[Pb+2].[V+5].[V+5].[V+5],ClO12Pb5V3,OBQLNLQMOQDARD-UHFFFAOYSA-M,1,solid,solid,298.15,298.15,101.325,101.325,433.7,433.7,433.7,433.7
inchikey::MFEVGQHCNVXMER-UHFFFAOYSA-L,lead(II) carbonate,O=C([O-])[O-].[Pb+2],CO3Pb,MFEVGQHCNVXMER-UHFFFAOYSA-L,1,solid,solid,298.15,298.15,101.325,101.325,87.07,87.07,87.07,87.07
inchikey::AIFZFOBXEMBWJQ-UHFFFAOYSA-N,lead(II) molybdenum(VI) oxide,[Mo+6].[O-2].[O-2].[O-2].[O-2].[Pb+2],MoO4Pb,AIFZFOBXEMBWJQ-UHFFFAOYSA-N,1,solid,solid,297.97,297.97,101.325,101.325,119.42986128,119.42986128,119.42986128,119.42986128
inchikey::XGZVUEUWXADBQD-UHFFFAOYSA-L,lithium carbonate,O=C([O-])[O-].[Li+].[Li+],CLi2O3,XGZVUEUWXADBQD-UHFFFAOYSA-L,1,solid,solid,303.15,303.15,101.325,101.325,99.89,99.89,99.89,99.89
inchikey::WVCSLTZAWJBKBL-UHFFFAOYSA-J,lithium lutetium fluoride,[F-].[F-].[F-].[F-].[Li+].[Lu+3],F4LiLu,WVCSLTZAWJBKBL-UHFFFAOYSA-J,1,solid,solid,319.1,319.1,101.325,101.325,130.85,130.85,130.85,130.85
inchikey::KEZPOJYZIWMPGY-UHFFFAOYSA-N,lithium manganese oxide (LiMn2O4),[Li+].[Mn+3].[Mn+4].[O-2].[O-2].[O-2].[O-2],LiMn2O4,KEZPOJYZIWMPGY-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,146.9,146.9,146.9,146.9
inchikey::IIPYXGDZVMZOAP-UHFFFAOYSA-N,lithium nitrate,O=[N+]([O-])[O-].[Li+],LiNO3,IIPYXGDZVMZOAP-UHFFFAOYSA-N,1,solid,solid,310.7,310.7,101.325,101.325,63.7,63.7,63.7,63.7
inchikey::BEMPKMKBGCDMRK-UHFFFAOYSA-N,lithium rubidium nitrate,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Li+].[Rb+],LiN2O6Rb,BEMPKMKBGCDMRK-UHFFFAOYSA-N,1,solid,solid,315.6,315.6,101.325,101.325,150.8,150.8,150.8,150.8
inchikey::SSDCXZFWGKKIJC-UHFFFAOYSA-N,lithium silicide (Li12Si7),[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Si].[Si].[Si].[Si].[Si].[Si].[Si],Li12Si7,SSDCXZFWGKKIJC-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,424.5,424.5,424.5,424.5
inchikey::PDDGIMZZLDZSPU-UHFFFAOYSA-N,lithium silicide (Li13Si4),[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Si].[Si].[Si].[Si],Li13Si4,PDDGIMZZLDZSPU-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,376.2,376.2,376.2,376.2
inchikey::AUEREDKQQADBMU-UHFFFAOYSA-N,lithium silicide (Li15Si4),[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Si].[Si].[Si].[Si],Li15Si4,AUEREDKQQADBMU-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,420.47,420.47,420.47,420.47
inchikey::YFKARYKTBAJBCH-UHFFFAOYSA-N,lithium silicide (Li22Si5),[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Si].[Si].[Si].[Si].[Si],Li22Si5,YFKARYKTBAJBCH-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,599.1,599.1,599.1,599.1
inchikey::AGUYBNRYFCKLGN-UHFFFAOYSA-N,lithium silicide (Li7Si3),[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Si].[Si].[Si],Li7Si3,AGUYBNRYFCKLGN-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,223.2,223.2,223.2,223.2
inchikey::UUKMSDRCXNLYOO-UHFFFAOYSA-N,lithium tetrahydroborate,[BH4-].[Li+],H4BLi,UUKMSDRCXNLYOO-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,81.51,81.51,81.51,81.51
inchikey::HRLGXMDALYDBRI-UHFFFAOYSA-N,lithium uranyl molybdate (Li2[(UO2)(MoO4)2]),[Li+].[Li+].[Mo].[Mo].[O-].[O-].[O-].[O-].[O].[O].[O].[O].[O].[O].[U+2],Li2Mo2O10U,HRLGXMDALYDBRI-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,310.1,310.1,310.1,310.1
inchikey::OWNMACFMOIQGAC-UHFFFAOYSA-K,lutetium phosphate,O=P([O-])([O-])[O-].[Lu+3],LuO4P,OWNMACFMOIQGAC-UHFFFAOYSA-K,1,solid,solid,298.92,298.92,101.325,101.325,100.3,100.3,100.3,100.3
inchikey::DHRRIBDTHFBPNG-UHFFFAOYSA-L,magnesium chloride hexahydrate,O.O.O.O.O.O.[Cl-].[Cl-].[Mg+2],H12Cl2MgO6,DHRRIBDTHFBPNG-UHFFFAOYSA-L,1,solid,solid,298.15,298.15,101.325,101.325,336.4,336.4,336.4,336.4
inchikey::JWSSFFRSFBHWDY-UHFFFAOYSA-N,magnesium gallate,[Ga+3].[Ga+3].[Mg+2].[O-2].[O-2].[O-2].[O-2],Ga2MgO4,JWSSFFRSFBHWDY-UHFFFAOYSA-N,1,solid,solid,299.65,299.65,101.325,101.325,129.5,129.5,129.5,129.5
inchikey::RXVWSYJTUUKTEA-CGQAXDJHSA-N,maltotriose,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO,C18H32O16,RXVWSYJTUUKTEA-CGQAXDJHSA-N,1,solid,solid,298.15,298.15,101.325,101.325,662.5,662.5,662.5,662.5
inchikey::UNXHWFMMPAWVPI-ZXZARUISSA-N,"meso-1,2,3,4-butanetetrol",OC[C@@H](O)[C@@H](O)CO,C4H10O4,UNXHWFMMPAWVPI-ZXZARUISSA-N,1,solid,solid,298.15,298.15,101.325,101.325,164.8,164.8,164.8,164.8
inchikey::OWPJBAYCIXEHFA-UHFFFAOYSA-N,metaquaterphenyl,c1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2)cc1,C24H18,OWPJBAYCIXEHFA-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,359.5,359.5,359.5,359.5
inchikey::OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CO,CH4O,OKKJLVBELUTLKV-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,81.0,81.0,81.0,81.0
inchikey::WQDUMFSSJAZKTM-UHFFFAOYSA-N,"methanol, sodium salt",C[O-].[Na+],CH3NaO,WQDUMFSSJAZKTM-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,65.05,65.05,65.05,65.05
inchikey::OKKJLVBELUTLKV-FIBGUPNXSA-N,methanol-d3,[2H]C([2H])([2H])O,CH4O,OKKJLVBELUTLKV-FIBGUPNXSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,84.91,84.91,84.91,84.91
inchikey::OKKJLVBELUTLKV-MZCSYVLQSA-N,methanol-d4,[2H]OC([2H])([2H])[2H],CH4O,OKKJLVBELUTLKV-MZCSYVLQSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,87.75,87.75,87.75,87.75
inchikey::OSWPMRLSEDHDFF-UHFFFAOYSA-N,methyl 2-hydroxybenzoate,COC(=O)c1ccccc1O,C8H8O3,OSWPMRLSEDHDFF-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,244.3,244.3,244.3,244.3
inchikey::KNKIXYMOHMYZJR-UHFFFAOYSA-N,methyl 2-thiopheneacetate,COC(=O)Cc1cccs1,C7H8O2S,KNKIXYMOHMYZJR-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,249.8,249.8,249.8,249.8
inchikey::YKUCHDXIBAQWSF-UHFFFAOYSA-N,methyl 3-hydroxybenzoate,COC(=O)c1cccc(O)c1,C8H8O3,YKUCHDXIBAQWSF-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,205.0,205.0,205.0,205.0
inchikey::RZGRWVULDSXQSM-UHFFFAOYSA-N,methyl 3-thiopheneacetate,COC(=O)Cc1ccsc1,C7H8O2S,RZGRWVULDSXQSM-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,250.6,250.6,250.6,250.6
inchikey::LXCFILQKKLGQFO-UHFFFAOYSA-N,methyl 4-hydroxybenzoate,COC(=O)c1ccc(O)cc1,C8H8O3,LXCFILQKKLGQFO-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,214.41,214.41,214.41,214.41
inchikey::UUIQMZJEGPQKFD-UHFFFAOYSA-N,methyl butanoate,CCCC(=O)OC,C5H10O2,UUIQMZJEGPQKFD-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,198.084,198.084,198.084,198.084
inchikey::YRHYCMZPEVDGFQ-UHFFFAOYSA-N,methyl decanoate,CCCCCCCCCC(=O)OC,C11H22O2,YRHYCMZPEVDGFQ-UHFFFAOYSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,376.14,376.14,376.14,376.14
inchikey::QGBRLVONZXHAKJ-UHFFFAOYSA-N,methyl eicosanoate,CCCCCCCCCCCCCCCCCCCC(=O)OC,C21H42O2,QGBRLVONZXHAKJ-UHFFFAOYSA-N,1,solid,solid,300.0,300.0,101.325,101.325,585.33,585.33,585.33,585.33
inchikey::FTDSTRQDCPIBEG-FHWLQOOXSA-N,methyl formyl-L-methionyl-L-leucyl-L-phenylalaninate,COC(=O)[C@H](Cc1ccccc1)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CCSC)N=CO,C22H33N3O5S,FTDSTRQDCPIBEG-FHWLQOOXSA-N,1,solid,solid,298.15,298.15,101.325,101.325,597.6,597.6,597.6,597.6
